451,Supply Chain Analytics,SCMA 451,Admission to the Haskayne School of Business$ Operations Management 317 and Management Studies 391.,none,none
453,Procurement Management,SCMA 453,Admission to the Haskayne School of Business$ Operations Management 317 and Management Studies 391.,none,none
455,Logistics Management,SCMA 455,Admission to the Haskayne School of Business$ Operations Management 317 and Management Studies 391.,Credit for Supply Chain Management 455 and Operations Management 559.05 will not be allowed.,none
559,Selected Topics in Supply Chain Management,SCMA 559,Admission to the Haskayne School of Business$ Operations Management 317 and Management Studies 391. For certain topics$ consent of the Haskayne School of Business will also be required.,none,none
631,Supply Chain Analytics,SCMA 631,Management Studies 613 and Operations Management 601. ,none,none
