309,Introduction to Leisure$ Tourism and Society,TOUR 309, Admission to the Haskayne School of Business and 30 units.,Credit for Tourism Management 309 and 409 will not be allowed. ,none
409,Travel and Tourism Management,TOUR 409,60 units.,Credit for Tourism Management 409 and 309 will not be allowed.,none
