501,International Study Topics ,ARTS 501,Third-year standing. ,Credit for Arts 501 and Social Sciences 501 will not be allowed.,none
502,Academic Field Placement ,ARTS 502,Acceptance to a recognized academic internship or field placement program and approval of the Faculty of Arts. ,Credit for Arts 502 and Social Sciences 502 will not be allowed.,none
503,Multidisciplinary Capstone ,ARTS 503,Admission to the BA Multidisciplinary and completion of 75 units.,none,none
601,Theory and Practice of Teaching and Learning,ARTS 601,Admission to MA$ MSc or PhD program in the Faculty of Arts.,none,none
